asin,product_title,category,sub_category,date,units_sold,selling_price,unit_cost,fba_fees,revenue,profit_margin_pct,bsr_rank,stock_level,profit_per_unit,calc_revenue
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-15,42,1368.63,0.0,114.22,46533.42,91.65442815077851,0,0,1254.41,57482.46000000001
B0CV1638G6,NaturaCare Naturals Vitamin C + E face wash | Suitable for All Skin Types,Face Wash,Vitamin C +Face Wash,2026-01-15,1,479.5,0.0,11.85,479.5,97.52867570385818,0,0,467.65,479.5
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-15,12,609.65,0.0,22.19,6096.5,96.3602066759616,0,0,587.4599999999999,7315.799999999999
B0BJ112C43,"NaturaCare Silk & Smooth Hair Conditioning Shampoo-200ml ||Nourish and Rejuvenate with Natural Silk & Smooth Hair Conditioning Shampoo - Soft, Shiny, and Healthy Hair Guaranteed||",Hair Shampoos,Conditioning Shampoo,2026-01-15,4,609.65,0.0,19.28,1828.95,96.83752973017306,0,0,590.37,2438.6
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-01-15,4,541.15,0.0,18.96,1623.45,96.4963503649635,0,0,522.1899999999999,2164.6
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-15,4,383.6,0.0,8.11,1150.8,97.88581856100103,0,0,375.49,1534.4
B0BJ23V576,"NaturaCare Natural Anti-Frizz Hair Serum-100Ml Formulated With Olive Oil,Amlajojoba Oil & Hibiscus Oil ||Tame Your Frizz With Our Advanced Anti-Frizz Hair Serum-Say Goodbye To Unmanageable Hair",Hair Care,Anti-Frizz Hair Serum,2026-01-15,1,479.5,0.0,18.19,479.5,96.20646506777894,0,0,461.31,479.5
B0BK4XF3VH,"NaturaCare Red Sandal Glowing Scrub-50g with Red Sandal,Jojoba Oil,Olive Oil || Red sandal scrub can brighten your skin by removing blemishes and dark spots ||",skin glow and tan,Red Sandal Glowing Scrub,2026-01-15,1,472.65,0.0,5.93,472.65,98.74537183962762,0,0,466.71999999999997,472.65
B0BL43KX8L,"NaturaCare Natural Coffee De-Tan Scrub-50g with Coffee Extract, Olive oil, Almond oil, Hydrogenated Castor Oil, Micronized Nano-Particles, Emulsifying wax ||Organic Coffee De-Tan Scrub - Brighten & Nourish Skin with Natural Ingredients - Exfoliate & Remove Dark Spots||",Face care,De-Tan Scrub,2026-01-15,1,404.15,0.0,6.47,404.15,98.3991092416182,0,0,397.67999999999995,404.15
B0BK5186GV,NaturaCare Coffee Face Wash Radiant Complexion Coffee Face Wash with Organic Extract & Nourishing Ingredients100ml,Face Wash,Coffeeface Wash,2026-01-15,1,404.15,0.0,9.54,404.15,97.6394902882593,0,0,394.60999999999996,404.15
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-15,2,265.81,0.0,8.29,531.63,96.88123095444114,0,0,257.52,531.62
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-01-15,1,267.15,0.0,7.27,267.15,97.27868238817145,0,0,259.88,267.15
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-01-15,1,239.75,0.0,9.7,239.75,95.95411887382691,0,0,230.05,239.75
B0BTPLBWBQ,NaturaCare Natural Saffron Moisturizing Cream All Natural Nourishment|-50g,skin glow and tan,Moisturizers,2026-01-15,1,479.5,0.0,12.22,479.5,97.45151199165797,0,0,467.28,479.5
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-15,52,699.68,0.0,45.76,29386.5,93.45986736793964,0,0,653.92,36383.36
B0BL7BS81Z,"NaturaCare Natural Rose + Geranium Glow Gel For Dusky Skin-Improve a dull complexion to a brighter tone, which is super beneficial for dusky tone skin50g",skin glow and tan,Glow Gel,2026-01-15,1,479.5,0.0,17.78,479.5,96.2919708029197,0,0,461.72,479.5
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-01-16,4,404.15,0.0,10.28,1212.45,97.45638995422492,0,0,393.87,1616.6
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-01-16,7,541.15,0.0,14.74,3246.9,97.2761711170655,0,0,526.41,3788.0499999999997
B0F6MZ1NRQ,"NaturaCare Anti-Dandruff Shampoo, 100m| Effective Scalp Treatment | Controls Flakes & Itch| Nourishing Formula for Healthy Hair",Hair Shampoos,Anti Dandruff Shampoo,2026-01-16,1,404.15,68.5,6.34,404.15,81.48212297414327,0,0,329.31,404.15
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-16,30,1368.63,0.0,114.22,32847.12,91.65442815077851,0,0,1254.41,41058.9
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-01-16,4,615.13,0.0,22.54,1845.39,96.33573390990523,0,0,592.59,2460.52
B0G44HZFHD,"NaturaCare Naturals Advanced Hair Growth Serum 30 ml with Redensyl 3%, Anagain 4%, Baicapil 2% & Caffeine – Plant Based Serum to Stimulate Hair Regrowth, Support Hair Density & Scalp Care for Men & Women",Hair Care,Redensyl Hair Growth Serum,2026-01-16,1,1096.0,0.0,61.17,1096.0,94.41879562043795,0,0,1034.83,1096.0
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-01-16,1,609.65,0.0,21.92,609.65,96.40449438202248,0,0,587.73,609.65
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-01-16,2,1164.5,0.0,57.94,2329.0,95.02447402318592,0,0,1106.56,2329.0
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-01-16,15,615.99,0.0,27.11,7391.84,95.59895452848261,0,0,588.88,9239.85
B0DSJP1TZ8,"NaturaCare All NATURALS Milky Glow Niacinamide Sunscreen Drops SPF 50 | Lightweight, Hydrating, & Non-Greasy | Broad-Spectrum UVA/UV",skin glow and tan,Sunscreen Drops,2026-01-16,2,683.63,0.0,22.5,1367.26,96.70874595907144,0,0,661.13,1367.26
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-16,5,548.0,0.0,15.32,2192.0,97.20437956204378,0,0,532.68,2740.0
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-01-16,25,474.71,0.0,14.1,9494.1,97.02976554106716,0,0,460.60999999999996,11867.75
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-16,17,596.44,0.0,22.19,8350.15,96.27959224733418,0,0,574.25,10139.480000000001
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-16,4,383.6,0.0,8.11,1150.8,97.88581856100103,0,0,375.49,1534.4
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-16,58,696.66,0.0,45.76,32743.0,93.43151609106307,0,0,650.9,40406.28
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-01-16,1,239.75,0.0,9.7,239.75,95.95411887382691,0,0,230.05,239.75
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-01-16,1,267.15,0.0,7.27,267.15,97.27868238817145,0,0,259.88,267.15
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-16,5,267.15,0.0,8.29,1068.6,96.89687441512258,0,0,258.85999999999996,1335.75
B0BL73PT5W,"NaturaCare Natural Anti-Acne Face Wash-100ml with Thulasi Extract, Sandal Oil, Neem Extract, Coco Glucoside ||Cleanses & Exfoliates for Clear & Refreshed Skin - All Skin Types ||",Face Wash,Anti-Acne Face Wash,2026-01-16,1,404.15,0.0,8.62,404.15,97.86712854138315,0,0,395.53,404.15
B0BJ13ZN6B,NaturaCare Biotin enriched onion hair oil-200ml || Revitalize & Strengthen Your Hair 100% Natural Solution Healthy Hair Growth and Strength - Infused with Coconut Oil and Castor Oil for Nourishment and Shine ||,Hair Care,Biotin Enriched Onion Hair Oil,2026-01-16,1,609.65,0.0,93.64,609.65,84.64036742393176,0,0,516.01,609.65
B0BJ112C43,"NaturaCare Silk & Smooth Hair Conditioning Shampoo-200ml ||Nourish and Rejuvenate with Natural Silk & Smooth Hair Conditioning Shampoo - Soft, Shiny, and Healthy Hair Guaranteed||",Hair Shampoos,Conditioning Shampoo,2026-01-16,2,609.65,0.0,19.28,1219.3,96.83752973017306,0,0,590.37,1219.3
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-01-16,2,541.15,0.0,18.96,1082.3,96.4963503649635,0,0,522.1899999999999,1082.3
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-17,14,548.0,0.0,15.32,6028.0,97.20437956204378,0,0,532.68,7672.0
B0DSJR3CRB,"NATURACARE NATURALS Hydra boost Gel Moisturizer | Lightweight, Oil-Free, Fast-Absorbing Hydration for Smooth & Supple Skin | With Hyaluronic Acid | Suitable for All Skin Types",skin glow and tan,Hydra Boost Gel Moisturizer,2026-01-17,1,683.63,0.0,17.78,683.63,97.39917791787956,0,0,665.85,683.63
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-01-17,6,615.13,0.0,22.54,3075.65,96.33573390990523,0,0,592.59,3690.7799999999997
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-01-17,4,522.88,0.0,14.74,1568.65,97.18099755201958,0,0,508.14,2091.52
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-01-17,4,404.15,0.0,10.28,1212.45,97.45638995422492,0,0,393.87,1616.6
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-17,17,383.6,0.0,8.11,5370.4,97.88581856100103,0,0,375.49,6521.200000000001
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-01-17,17,616.5,0.0,27.11,8631.0,95.60259529602595,0,0,589.39,10480.5
B0G44HZFHD,"NaturaCare Naturals Advanced Hair Growth Serum 30 ml with Redensyl 3%, Anagain 4%, Baicapil 2% & Caffeine – Plant Based Serum to Stimulate Hair Regrowth, Support Hair Density & Scalp Care for Men & Women",Hair Care,Redensyl Hair Growth Serum,2026-01-17,4,1096.0,0.0,61.17,3288.0,94.41879562043795,0,0,1034.83,4384.0
B0G48HK3WQ,"NaturaCare Naturals Banana Organic Shampoo Powder | Herbal, Chemical-Free| Gentle Cleanser for Healthy, Strong Hair 200gm",Body care,Banana Organic Shampoo Powder,2026-01-17,1,609.65,0.0,17.78,609.65,97.08357254162225,0,0,591.87,609.65
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-01-17,4,609.65,0.0,21.92,1828.95,96.40449438202248,0,0,587.73,2438.6
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-01-17,33,474.17,0.0,14.1,12802.65,97.0263829428264,0,0,460.07,15647.61
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-17,34,1368.63,0.0,114.22,38321.64,91.65442815077851,0,0,1254.41,46533.420000000006
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-01-17,4,1164.5,0.0,57.94,3493.5,95.02447402318592,0,0,1106.56,4658.0
B0BTPLBWBQ,NaturaCare Natural Saffron Moisturizing Cream All Natural Nourishment|-50g,skin glow and tan,Moisturizers,2026-01-17,2,479.5,0.0,12.22,959.0,97.45151199165797,0,0,467.28,959.0
B0CKBKJC3D,"NaturaCare NAturals Goat Milk Shampoo | Nourishing & Moisturizing Shampoo for Soft, Shiny Hair | Enriched with Natural Proteins & Vitamins | Suitable for All Hair Types""",Hair Shampoos,Goat Milk Shampoo,2026-01-17,1,472.65,0.0,21.02,472.65,95.5527345816143,0,0,451.63,472.65
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-17,57,717.02,0.0,45.76,32982.75,93.61803018046916,0,0,671.26,40870.14
B0BTPK5L8Q,"NaturaCare Natural Anti Dandruff Kit (Dandruff mask & Dandruff Shampoo) -150g With Kadukkai (Ink Nut), Awarampoo (Avaram Senna), Farm fresh Goat milk, Shea butter, Coco butter, Castor oil, Coconut oil, Olive Oil, Coco powder to help remove Malassezia || The bacteria that causes dandruff for Healthy Scalp & Hair ||",Hair Combo,Hair Kit,2026-01-17,1,883.65,0.0,71.65,883.65,91.89158603519493,0,0,812.0,883.65
B0BTLXHXT8,NaturaCare Naturals Goat Milk Redwine Soap Bar-100g ||Pamper Your Skin with Antioxidant Rich Cleansing||,Goat Milk Soap,Goat Milk Redwine,2026-01-17,1,239.75,0.0,9.7,239.75,95.95411887382691,0,0,230.05,239.75
B0BNBG9QDL,NaturaCare Natural Saffron Goat Milk Soap -100g ||Pure Luxury : Nourish Your Skin with Saffron-Infused Goat Milk Soap||,Goat Milk Soap,Saffron Goat Milk Soap,2026-01-17,1,239.75,0.0,8.85,239.75,96.30865484880083,0,0,230.9,239.75
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-17,2,267.15,0.0,8.29,534.3,96.89687441512258,0,0,258.85999999999996,534.3
B0BL7BS81Z,"NaturaCare Natural Rose + Geranium Glow Gel For Dusky Skin-Improve a dull complexion to a brighter tone, which is super beneficial for dusky tone skin50g",skin glow and tan,Glow Gel,2026-01-17,1,479.5,0.0,17.78,479.5,96.2919708029197,0,0,461.72,479.5
B0BKLRNDD2,"NaturaCare Keratin Enriched Onion Hair Conditioner - 110ml with Bhringraj Extracts,Onion Extracts,Olive oil,Rice water ||Revitalize Dull Hair for Silky, Smooth Locks||",Hair Shampoos,Conditioners,2026-01-17,1,409.63,0.0,17.25,409.63,95.78888265019651,0,0,392.38,409.63
B0BK5186GV,NaturaCare Coffee Face Wash Radiant Complexion Coffee Face Wash with Organic Extract & Nourishing Ingredients100ml,Face Wash,Coffeeface Wash,2026-01-17,1,404.15,0.0,9.54,404.15,97.6394902882593,0,0,394.60999999999996,404.15
B0BJ112C43,"NaturaCare Silk & Smooth Hair Conditioning Shampoo-200ml ||Nourish and Rejuvenate with Natural Silk & Smooth Hair Conditioning Shampoo - Soft, Shiny, and Healthy Hair Guaranteed||",Hair Shampoos,Conditioning Shampoo,2026-01-17,1,609.65,0.0,19.28,609.65,96.83752973017306,0,0,590.37,609.65
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-01-17,1,301.4,0.0,9.17,301.4,96.95753151957531,0,0,292.22999999999996,301.4
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-17,14,604.05,0.0,22.19,6644.5,96.32646304113896,0,0,581.8599999999999,8456.699999999999
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-01-18,2,404.15,0.0,10.28,808.3,97.45638995422492,0,0,393.87,808.3
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-01-18,5,541.15,0.0,14.74,2164.6,97.2761711170655,0,0,526.41,2705.75
B0F6MZ1NRQ,"NaturaCare Anti-Dandruff Shampoo, 100m| Effective Scalp Treatment | Controls Flakes & Itch| Nourishing Formula for Healthy Hair",Hair Shampoos,Anti Dandruff Shampoo,2026-01-18,1,363.05,68.5,6.34,363.05,79.38575953725383,0,0,288.21000000000004,363.05
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-18,58,1368.63,0.0,114.22,64325.61,91.65442815077851,0,0,1254.41,79380.54000000001
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-01-18,6,602.8,0.0,22.54,3014.0,96.26078301260783,0,0,580.26,3616.7999999999997
B0G44HZFHD,"NaturaCare Naturals Advanced Hair Growth Serum 30 ml with Redensyl 3%, Anagain 4%, Baicapil 2% & Caffeine – Plant Based Serum to Stimulate Hair Regrowth, Support Hair Density & Scalp Care for Men & Women",Hair Care,Redensyl Hair Growth Serum,2026-01-18,2,1096.0,0.0,61.17,2192.0,94.41879562043795,0,0,1034.83,2192.0
B0G48HK3WQ,"NaturaCare Naturals Banana Organic Shampoo Powder | Herbal, Chemical-Free| Gentle Cleanser for Healthy, Strong Hair 200gm",Body care,Banana Organic Shampoo Powder,2026-01-18,1,609.65,0.0,17.78,609.65,97.08357254162225,0,0,591.87,609.65
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-01-18,10,609.65,0.0,21.92,4877.2,96.40449438202248,0,0,587.73,6096.5
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-01-18,6,1164.5,0.0,57.94,5822.5,95.02447402318592,0,0,1106.56,6987.0
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-01-18,18,616.5,0.0,27.11,9247.5,95.60259529602595,0,0,589.39,11097.0
B0DSJP1TZ8,"NaturaCare All NATURALS Milky Glow Niacinamide Sunscreen Drops SPF 50 | Lightweight, Hydrating, & Non-Greasy | Broad-Spectrum UVA/UV",skin glow and tan,Sunscreen Drops,2026-01-18,1,683.63,0.0,22.5,683.63,96.70874595907144,0,0,661.13,683.63
B0CV191CD6,"NaturaCare Naturals Vitamin C Glow Serum|| Softening, Hydrating, Brightens & Evens Skin Tone |",Hair Care,Vitamin C Glow Serum,2026-01-18,1,685.0,0.0,21.74,685.0,96.82627737226277,0,0,663.26,685.0
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-01-18,32,477.47,0.0,14.1,12414.26,97.04693488596142,0,0,463.37,15279.04
B0BJ112C43,"NaturaCare Silk & Smooth Hair Conditioning Shampoo-200ml ||Nourish and Rejuvenate with Natural Silk & Smooth Hair Conditioning Shampoo - Soft, Shiny, and Healthy Hair Guaranteed||",Hair Shampoos,Conditioning Shampoo,2026-01-18,1,609.65,0.0,19.28,609.65,96.83752973017306,0,0,590.37,609.65
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-18,2,267.15,0.0,8.29,534.3,96.89687441512258,0,0,258.85999999999996,534.3
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-01-18,1,267.15,0.0,7.27,267.15,97.27868238817145,0,0,259.88,267.15
B0BM4LM6YY,"ntcrni  Natural Litchi juicy lip balm - 20g, Litchi Juicy Lip Balm || Infused with Real Fruit Extract for Nourishing Hydration",Lip Care,Litchi Juicy Lip Balm,2026-01-18,1,404.15,0.0,7.27,404.15,98.201162934554,0,0,396.88,404.15
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-01-18,2,335.65,0.0,9.17,671.3,97.26798748696558,0,0,326.47999999999996,671.3
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-18,11,378.91,0.0,8.11,3410.2,97.85965004882425,0,0,370.8,4168.01
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-18,6,597.32,0.0,22.19,2986.6,96.28507332752963,0,0,575.13,3583.92
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-18,7,538.87,0.0,15.32,3233.2,97.15701375099745,0,0,523.55,3772.09
B0CVRXMYB6,"NaturaCare Naturals Rosemary Biotin Hair Growth Serum| | Stimulates Hair Growth & Strengthens Hair | Reduces Hair Fall & Promotes Scalp Health | Natural & Nourishing Formula""",Hair Care,Rosemary Biotin Hair Growth Serum,2026-01-18,1,820.63,0.0,54.96,820.63,93.30270645723408,0,0,765.67,820.63
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-18,74,710.69,0.0,45.76,42641.25,93.5611870154357,0,0,664.9300000000001,52591.060000000005
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-01-19,23,479.5,0.0,14.1,9110.5,97.0594369134515,0,0,465.4,11028.5
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-01-19,5,1164.5,0.0,57.94,4658.0,95.02447402318592,0,0,1106.56,5822.5
